,Country,Code,Population,GDP per Capita,Year,City,Sport,Discipline,Athlete,Gender,Event,Medal,Season
7911,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"HANISCH, Erich",Men,Folding K-2 10000M,Silver,Summer
7912,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"HORN, Willy",Men,Folding K-2 10000M,Silver,Summer
7913,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"KREBS, Ernst",Men,K-1 10000M,Gold,Summer
7914,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"CÄMMERER, Helmut",Men,K-1 1000M (Kayak Single),Silver,Summer
7915,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"LANDEN, Ludwig",Men,K-2 10000M,Gold,Summer
7916,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"WEVERS, Paul",Men,K-2 10000M,Gold,Summer
7917,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"BONDROIT, Fritz",Men,K-2 1000M (Kayak Double),Silver,Summer
7918,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Canoe / Kayak,Canoe / Kayak F,"TILKER, Ewald",Men,K-2 1000M (Kayak Double),Silver,Summer
7919,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Cycling,Cycling Track,"KARSCH, Rudolf",Men,1KM Time Trial,Bronze,Summer
7920,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Cycling,Cycling Track,"IHBE, Ernst",Men,2000M Tandem,Gold,Summer
7921,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Cycling,Cycling Track,"LORENZ, Carly",Men,2000M Tandem,Gold,Summer
7922,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Cycling,Cycling Track,"MERKENS, Anton (Toni)",Men,Sprint Indivual,Gold,Summer
7923,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Dressage,"POLLAY, Heinz",Men,Individual,Gold,Summer
7924,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Dressage,"GERHARD, Friedrich",Men,Individual,Silver,Summer
7925,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Dressage,"GERHARD, Friedrich",Men,Team,Gold,Summer
7926,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Dressage,"POLLAY, Heinz",Men,Team,Gold,Summer
7927,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Dressage,"VON OPPELN-BRONIKOWSKI, Hermann",Men,Team,Gold,Summer
7928,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Eventing,"STUBBENDORF, Ludwig",Men,Individual,Gold,Summer
7929,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Eventing,"LIPPERT, Rudolf",Men,Team,Gold,Summer
7930,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Eventing,"STUBBENDORF, Ludwig",Men,Team,Gold,Summer
7931,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Eventing,"VON WANGENHEIM, Konrad",Men,Team,Gold,Summer
7932,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Jumping,H:: TORA,Men,Individual,Gold,Summer
7933,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Jumping,"HASSE, Kurt",Men,Individual,Gold,Summer
7934,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Jumping,"BRANDT, Heinz",Men,Team,Gold,Summer
7935,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Jumping,"HASSE, Kurt",Men,Team,Gold,Summer
7936,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Equestrian,Jumping,"VON BARNEKOW, Marten",Men,Team,Gold,Summer
7937,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"MAYER, Helene",Women,Foil Individual,Silver,Summer
7938,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"ADAM, Otto",Men,Foil Team,Bronze,Summer
7939,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"CASMIR, Erwin",Men,Foil Team,Bronze,Summer
7940,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"EISENECKER, Julius",Men,Foil Team,Bronze,Summer
7941,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"HEIM, August",Men,Foil Team,Bronze,Summer
7942,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"LERDON, Siegfried",Men,Foil Team,Bronze,Summer
7943,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"ROSENBAUER, Stefan",Men,Foil Team,Bronze,Summer
7944,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"CASMIR, Erwin",Men,Sabre Team,Bronze,Summer
7945,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"EISENECKER, Julius",Men,Sabre Team,Bronze,Summer
7946,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"ESSER, Hans",Men,Sabre Team,Bronze,Summer
7947,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"HEIM, August",Men,Sabre Team,Bronze,Summer
7948,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"JÖRGER, Hans",Men,Sabre Team,Bronze,Summer
7949,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Fencing,Fencing,"WAHL, Richard",Men,Sabre Team,Bronze,Summer
7950,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FREY, Konrad",Men,Floor Exercises,Bronze,Summer
7951,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",Men,Horizontal Bar,Bronze,Summer
7952,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FREY, Konrad",Men,Horizontal Bar,Silver,Summer
7953,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FREY, Konrad",Men,Individual All-Round,Bronze,Summer
7954,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",Men,Individual All-Round,Gold,Summer
7955,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",Men,Parallel Bars,Bronze,Summer
7956,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FREY, Konrad",Men,Parallel Bars,Gold,Summer
7957,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FREY, Konrad",Men,Pommel Horse,Gold,Summer
7958,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"VOLZ, Matthias Max",Men,Rings,Bronze,Summer
7959,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"BECKERT, Franz Ernst",Men,Team Competition,Gold,Summer
7960,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FREY, Konrad",Men,Team Competition,Gold,Summer
7961,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",Men,Team Competition,Gold,Summer
7962,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"STADEL, Willi Friedrich",Men,Team Competition,Gold,Summer
7963,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"STANGL, Innozenz (Inno)",Men,Team Competition,Gold,Summer
7964,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"STEFFENS, Walter Johan",Men,Team Competition,Gold,Summer
7965,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"VOLZ, Matthias Max",Men,Team Competition,Gold,Summer
7966,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"WINTER, Ernst Friedrich",Men,Team Competition,Gold,Summer
7967,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"BÄRWIRTH, Anita",Women,Team Competition,Gold,Summer
7968,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"BÜRGER, Erna",Women,Team Competition,Gold,Summer
7969,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"FRÖLIAN, Isolde",Women,Team Competition,Gold,Summer
7970,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"IBY, Friederike (Friedl)",Women,Team Competition,Gold,Summer
7971,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"MEYER, Gertrude (Trudi)",Women,Team Competition,Gold,Summer
7972,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"PÖHLSEN, Paula",Women,Team Competition,Gold,Summer
7973,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SCHMITT, Julie",Women,Team Competition,Gold,Summer
7974,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SOHNEMANN, Käthe",Women,Team Competition,Gold,Summer
7975,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"VOLZ, Matthias Max",Men,Vault,Bronze,Summer
7976,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Gymnastics,Artistic G.,"SCHWARZMANN, Karl-Alfred",Men,Vault,Gold,Summer
7977,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"BANDHOLZ, Willi",Men,Handball,Gold,Summer
7978,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"BAUMANN, Wilhelm",Men,Handball,Gold,Summer
7979,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"BERTHOLD, Helmut",Men,Handball,Gold,Summer
7980,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"BRASELMANN, Helmut",Men,Handball,Gold,Summer
7981,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"BRINKMANN, Wilhelm",Men,Handball,Gold,Summer
7982,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"DASCHER, Georg",Men,Handball,Gold,Summer
7983,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"DOSSIN, Kurt",Men,Handball,Gold,Summer
7984,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"FROMM, Fritz",Men,Handball,Gold,Summer
7985,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"HANSEN, Hermann",Men,Handball,Gold,Summer
7986,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"HERMANN, Erich",Men,Handball,Gold,Summer
7987,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"KEIMIG, Heinrich",Men,Handball,Gold,Summer
7988,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"KEITER, Hans",Men,Handball,Gold,Summer
7989,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"KLINGLER, Alfred",Men,Handball,Gold,Summer
7990,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"KNAUTZ, Arthur",Men,Handball,Gold,Summer
7991,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"KÖRVERS, Heinz",Men,Handball,Gold,Summer
7992,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"KREUTZBERG, Karl",Men,Handball,Gold,Summer
7993,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"MULLER, Wilhelm",Men,Handball,Gold,Summer
7994,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"ORTMANN, Günter",Men,Handball,Gold,Summer
7995,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"REINHARDT, Edgar",Men,Handball,Gold,Summer
7996,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"SPENGLER, Fritz",Men,Handball,Gold,Summer
7997,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"STAHL, Rudolf",Men,Handball,Gold,Summer
7998,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Handball,Handball,"THEILIG, Hans",Men,Handball,Gold,Summer
7999,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"AUF DER HEIDE, Hermann",Men,Hockey,Silver,Summer
8000,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"BEISIEGEL, Ludwig",Men,Hockey,Silver,Summer
8001,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"CUNTZ, Erich",Men,Hockey,Silver,Summer
8002,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"DRÖSE, Karl",Men,Hockey,Silver,Summer
8003,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"GERDES, Alfred",Men,Hockey,Silver,Summer
8004,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"HAMEL, Werner",Men,Hockey,Silver,Summer
8005,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"HUFFMANN, Harald",Men,Hockey,Silver,Summer
8006,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"KELLER, Erwin",Men,Hockey,Silver,Summer
8007,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"KEMMER, Herbert",Men,Hockey,Silver,Summer
8008,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"KUBITZKI, Werner",Men,Hockey,Silver,Summer
8009,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"MEHLITZ, Paul",Men,Hockey,Silver,Summer
8010,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"MENKE, Karl",Men,Hockey,Silver,Summer
8011,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"MESSNER, Fritz",Men,Hockey,Silver,Summer
8012,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"OKRENT, Detlef",Men,Hockey,Silver,Summer
8013,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"PETER, Heinrich",Men,Hockey,Silver,Summer
8014,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"RAACK, Heinz",Men,Hockey,Silver,Summer
8015,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"RUCK, Karl",Men,Hockey,Silver,Summer
8016,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"SCHERBART, Hans",Men,Hockey,Silver,Summer
8017,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"SCHMALIX, Heinz",Men,Hockey,Silver,Summer
8018,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"WARNHOLTZ, Rudolf (Tito)",Men,Hockey,Silver,Summer
8019,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"WEISS, Kurt",Men,Hockey,Silver,Summer
8020,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Hockey,Hockey,"ZANDER, Erich",Men,Hockey,Silver,Summer
8021,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Modern Pentathlon,Modern Pentath.,"HANDRICK, Gotthard",Men,Individual Competition,Gold,Summer
8022,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"EICHHORN, Willi",Men,Coxless Pair (2-),Gold,Summer
8023,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"STRAUSS, Hugo",Men,Coxless Pair (2-),Gold,Summer
8024,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"KAIDEL, Willi",Men,Double Sculls (2X),Silver,Summer
8025,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"PIRSCH, Joachim",Men,Double Sculls (2X),Silver,Summer
8026,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"HANNEMANN, Hans-Joachim",Men,Eight With Coxswain (8+),Bronze,Summer
8027,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"KAUFMANN, Heinz",Men,Eight With Coxswain (8+),Bronze,Summer
8028,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"KUSCHKE, Hans",Men,Eight With Coxswain (8+),Bronze,Summer
8029,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"LOECKLE, Werner",Men,Eight With Coxswain (8+),Bronze,Summer
8030,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"MAHLOW, Wilhelm",Men,Eight With Coxswain (8+),Bronze,Summer
8031,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"RADACH, Helmut",Men,Eight With Coxswain (8+),Bronze,Summer
8032,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"RIECK, Alfred",Men,Eight With Coxswain (8+),Bronze,Summer
8033,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"SCHMIDT, Herbert",Men,Eight With Coxswain (8+),Bronze,Summer
8034,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"VÖLS, Gerd",Men,Eight With Coxswain (8+),Bronze,Summer
8035,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"ECKSTEIN, Rudolf (Rudi)",Men,Four Without Coxswain (4-),Gold,Summer
8036,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"KARL, Martin",Men,Four Without Coxswain (4-),Gold,Summer
8037,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"MENNE, Wilhelm (Willi)",Men,Four Without Coxswain (4-),Gold,Summer
8038,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"ROM, Anton (Toni)",Men,Four Without Coxswain (4-),Gold,Summer
8039,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"BAUER, Fritz",Men,Four-Oared Shell With Coxswain (4-),Gold,Summer
8040,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"GABER, Ernst",Men,Four-Oared Shell With Coxswain (4-),Gold,Summer
8041,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"MAIER, Hans",Men,Four-Oared Shell With Coxswain (4-),Gold,Summer
8042,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"SÖLLNER, Paul",Men,Four-Oared Shell With Coxswain (4-),Gold,Summer
8043,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"VOLLE, Walter",Men,Four-Oared Shell With Coxswain (4-),Gold,Summer
8044,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"ADAMSKI, Herbert",Men,Pair-Oared Shell With Coxswain (2+),Gold,Summer
8045,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"AREND, Dietrich",Men,Pair-Oared Shell With Coxswain (2+),Gold,Summer
8046,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"GUSTMANN, Gerhard",Men,Pair-Oared Shell With Coxswain (2+),Gold,Summer
8047,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Rowing,Rowing,"SCHÄFER, Gustav",Men,Single Sculls (1X),Gold,Summer
8048,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"BISCHOFF, Friedrich (Fritz)",Men,8M,Bronze,Summer
8049,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"HOWALDT, Hans",Men,8M,Bronze,Summer
8050,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"KRUPP VON BOHLEN UND HALBACH, Alfried",Men,8M,Bronze,Summer
8051,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"MOHR, Eduard",Men,8M,Bronze,Summer
8052,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"SCHEDER-BIESCHIN, Felix",Men,8M,Bronze,Summer
8053,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"WACHS, Otto",Men,8M,Bronze,Summer
8054,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"KROGMANN, Werner Herman Otto",Men,Olympic Class Monotype,Silver,Summer
8055,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"BISCHOFF, Peter",Men,Two-Person Keelboat Open (Star),Gold,Summer
8056,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Sailing,Sailing,"WEISE, Hans-Joachim",Men,Two-Person Keelboat Open (Star),Gold,Summer
8057,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Shooting,Shooting,"VAN OYEN, Cornelius M.",Men,25M Rapid Fire Pistol (60 Shots),Gold,Summer
8058,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Shooting,Shooting,"HAX, Heinz",Men,25M Rapid Fire Pistol (60 Shots),Silver,Summer
8059,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Shooting,Shooting,"KREMPEL, Erich",Men,50M Pistol (60 Shots),Silver,Summer
8060,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Weightlifting,Weightlifting,"MANGER, Josef",Men,"+ 82.5KG, Total (Heavyweight)",Gold,Summer
8061,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Weightlifting,Weightlifting,"JANSEN, Karl",Men,"60 - 67.5KG, Total (Lightweight)",Bronze,Summer
8062,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Weightlifting,Weightlifting,"WAGNER, Adolf",Men,"67.5 - 75KG, Total (Middleweight)",Bronze,Summer
8063,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Weightlifting,Weightlifting,"ISMAYR, Rudolf",Men,"67.5 - 75KG, Total (Middleweight)",Silver,Summer
8064,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Weightlifting,Weightlifting,"DEUTSCH, Eugen",Men,"75 - 82.5KG, Total (Light-Heavyweight)",Silver,Summer
8065,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Free.,"HERBERT, Johannes",Men,- 56KG (Bantamweight),Bronze,Summer
8066,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Free.,"EHRL, Wolfgang",Men,61 - 66KG (Lightweight),Silver,Summer
8067,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Free.,"SIEBERT, Erich",Men,79 - 87KG (Light-Heavyweight),Bronze,Summer
8068,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Gre-R,"BRENDEL, Jacob",Men,- 56KG (Bantamweight),Bronze,Summer
8069,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Gre-R,"HORNFISCHER, Kurt",Men,+ 87KG (Super Heavyweight),Bronze,Summer
8070,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Gre-R,"SCHAFER, Fritz",Men,66 - 72KG (Welterweight),Silver,Summer
8071,Germany,GER,81413145.0,41313.3139945434,1936,Berlin,Wrestling,Wrestling Gre-R,"SCHWEIKERT, Ludwig",Men,72 - 79KG (Middleweight),Silver,Summer
8072,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Aquatics,Diving,"HAASE, Günther",Men,10M Platform,Bronze,Summer
8073,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Aquatics,Swimming,"KLEIN, Herbert",Men,200M Breaststroke,Bronze,Summer
8074,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"LUEG, Werner",Men,1500M,Bronze,Summer
8075,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"KLEIN, Helga",Women,4X100M Relay,Silver,Summer
8076,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"KNAB, Ulla",Women,4X100M Relay,Silver,Summer
8077,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"PETERSEN-KALLENSEE, Marga",Women,4X100M Relay,Silver,Summer
8078,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"SANDER-DOMAGELLA, Maria",Women,4X100M Relay,Silver,Summer
8079,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"GEISTER, Hans",Men,4X400M Relay,Bronze,Summer
8080,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"HAAS, Karl-Friedrich",Men,4X400M Relay,Bronze,Summer
8081,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"STEINES, Günther",Men,4X400M Relay,Bronze,Summer
8082,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"ULZHEIMER, Heinz",Men,4X400M Relay,Bronze,Summer
8083,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"SCHADE, Herbert",Men,5000M,Bronze,Summer
8084,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"ULZHEIMER, Heinz",Men,800M,Bronze,Summer
8085,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"SANDER-DOMAGELLA, Maria",Women,80M Hurdles,Bronze,Summer
8086,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"STORCH, Karl",Men,Hammer Throw,Silver,Summer
8087,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Athletics,Athletics,"WERNER-SCHULZE-ENTRUP, Marianne",Women,Shot Put,Silver,Summer
8088,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Boxing,Boxing,"BASEL, Edgar",Men,- 51KG (Flyweight),Silver,Summer
8089,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Boxing,Boxing,"HEIDEMANN, Günther",Men,63.5 - 67KG (Welterweight),Bronze,Summer
8090,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"DREWS, Egon",Men,C-2 10000M,Bronze,Summer
8091,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"SOLTAU, Wilfried",Men,C-2 10000M,Bronze,Summer
8092,Germany,GER,81413145.0,41313.3139945434,1952,Helsinki,Canoe / Kayak,Canoe / Kayak F,"DREWS, Egon",Men,C-2 1000M (Canoe Double),Bronze,Summer
